gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Eif1ax	0.004535138759360283	-45.726387566830574	0.64	0.765	1	1.1485003466352175e-7	-35.52425583996989	0.351	0.473	0.0025740189768788495	2.4785610128279437e-6	-52.21351376364953	0.461	0.549	0.055549509419499876	1.7650424217400702e-7	-43.31498213270625	0.403	0.498	0.003955813075603845	0.004535138759360283	4.5940005951091016e-7
Pdcd5	0.004608886370258142	-48.422191242327536	0.82	0.814	1	4.7393638301850537e-7	-39.630940707558565	0.442	0.537	0.010621862216210743	3.5278598203281904e-7	-56.13491488362373	0.558	0.633	0.00790663942931954	1.0118052850430498e-6	-44.79122438842158	0.577	0.592	0.022676580048384833	0.004608886370258142	1.411143181383756e-6
Rbx1	0.004641749920538404	-97.3920695454398	0.88	0.86	1	5.236831908413261e-5	-87.27632354312232	0.745	0.732	1	0.0032440602296382698	-62.75438709033854	0.818	0.732	1	3.472288418690635e-4	-55.20396497642781	0.701	0.682	1	0.004641749920538404	2.0945682226592888e-4
Suds3	0.0028878390669534577	-3.321655499878732	0.36	0.551	1	3.411888209516273e-4	-3.9014526035029236	0.182	0.277	1	0.004686240319847962	-6.126148973250308	0.312	0.387	1	8.565563326277533e-5	-3.151073240164318	0.221	0.316	1	0.004686240319847962	3.4257851423977236e-4
Nop56	0.004703348560457472	-47.77613944639838	0.38	0.532	1	1.325002792962414e-5	-41.41521931996088	0.199	0.323	0.29695962595873626	4.462304187246004e-5	-49.939546791655474	0.37	0.47	1	1.710133682694246e-5	-47.66952783669764	0.349	0.435	0.38327516096543446	0.004703348560457472	5.299905834836061e-5
Psmc3ip	0.00282304304195314	-9.287222300039977	0.26	0.449	1	2.096976948424826e-6	-2.9556673338265984	0.048	0.161	0.046997447368097196	1.0458932180419661e-4	-4.82880320146654	0.11	0.233	1	0.004718077276390415	-1.6978017127065923	0.081	0.135	1	0.004718077276390415	8.38788140986225e-6
Psmg4	0.0047267287505151235	-18.69175235735391	0.38	0.561	1	3.034256557321168e-5	-18.698079647869275	0.195	0.312	0.6800375796268201	6.300562948772112e-4	-18.868502989816903	0.331	0.415	1	2.9093762209315757e-8	-22.425683219123517	0.228	0.36	6.520493986351848e-4	0.0047267287505151235	1.1637504375858133e-7
Manf	0.002899231223330727	-236.18737375416643	0.62	0.77	1	2.119961167954816e-8	-21.519134489365733	0.368	0.5	4.7512569696203335e-4	5.30065283554755e-8	-69.85404995783557	0.429	0.562	0.001187982313502917	0.004737542994290771	-54.67501661034081	0.487	0.49	1	0.004737542994290771	8.47984440216515e-8
Ano6	2.840478274627482e-4	-2.6361902488561464	0.52	0.301	1	0.004805700281565387	-25.317528011062013	0.537	0.426	1	2.45215818675768e-5	-20.717594782592183	0.688	0.488	0.5495776928161312	3.9963419663735844e-14	-10.003322690019811	0.631	0.411	8.956601615036478e-10	0.004805700281565387	1.59853678654934e-13
Psip1	0.004827392989862503	-58.766575568999045	0.6	0.696	1	7.496703635102076e-13	-32.75370228497281	0.186	0.398	1.6801612186990774e-8	9.0746483190191e-8	-54.20075792228428	0.383	0.508	0.0020338101812585607	0.002987899462059375	-31.23602746875961	0.406	0.443	1	0.004827392989862503	2.9986814540374576e-12
Tpi1	0.004897732769442915	-44.05093650501087	0.14	0.318	1	7.647633240935891e-5	-25.120231975888498	0.139	0.239	1	9.289336419768274e-11	-72.28676666039628	0.117	0.354	2.0819260783984658e-6	2.6817904219497645e-10	-34.2098302354924	0.094	0.245	6.010428693673812e-6	0.004897732769442915	3.715734567389563e-10
Odc1	0.004919161656021161	-29.777973901182097	0.64	0.726	1	5.326962964241668e-6	-39.48860073867219	0.156	0.278	0.11938789395458425	7.187823727505668e-6	-45.054329917461494	0.188	0.34	0.16109350538085704	3.1340663091025687e-7	-58.45995031419711	0.161	0.285	0.0070240694119606765	0.004919161656021161	1.2536259342988527e-6
Paics	0.004938265226476184	-37.76382091655088	0.36	0.542	1	8.91039367015873e-5	-17.445344779485836	0.186	0.284	1	1.082766863426111e-6	-38.51095306033036	0.227	0.386	0.024266970943106	5.3884811563151296e-8	-25.260918888368998	0.185	0.319	0.0012076663967533468	0.004938265226476184	2.1553922883116862e-7
Magoh	0.00497882378635141	-35.609063729477	0.7	0.801	1	5.955839310500903e-14	-35.02374672864072	0.312	0.512	1.3348227062694624e-9	4.093732285157218e-9	-42.86907849883155	0.422	0.56	9.174872797494358e-5	7.217752075405985e-10	-34.68746484489222	0.389	0.506	1.6176425951399893e-5	0.00497882378635141	2.382335724200152e-13
Ets2	0.005087192625190559	0.6974108875266061	0.36	0.203	1	1.9010381651928606e-5	-67.58366066802033	0.623	0.477	0.4260606735830239	1.991242193310564e-6	-18.796702393689518	0.721	0.5	0.04462772003647636	2.722222930210105e-20	-10.049713789418448	0.725	0.46	6.101046031186887e-16	0.005087192625190559	1.0888891720840407e-19
Smchd1	0.005089857940042044	-28.585690682010075	0.42	0.618	1	3.6170411233511975e-7	-10.766508127222648	0.221	0.358	0.008106512565654703	1.4313528664901432e-10	-29.979503898454837	0.234	0.455	3.207948044377709e-6	7.950760071676433e-5	-30.778592775346524	0.292	0.374	1	0.005089857940042044	5.72541146473132e-10
Nt5c3	0.005184935744896942	-20.077935501720514	0.22	0.407	1	0.004563895885966184	-0.9700403794100945	0.13	0.201	1	4.4840081489221155e-4	-1.1740833503835146	0.149	0.266	1	8.727565427283426e-5	-2.8402349730597978	0.131	0.223	1	0.005184935744896942	3.4905691751143514e-4
